from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
12972,1875,0,240,,
12974,10812,2,300,,
12974,151,0,240,,
12975,11283,2,360,,
12975,11354,2,360,,
12975,12586,2,360,,
12975,160,2,300,,
12982,667,0,240,,
12982,702,0,240,,
1300,10374,2,420,,
1300,10926,2,480,,
13003,10966,2,360,,
13003,10967,2,360,,
13007,11292,2,300,,
13007,11293,2,300,,
13007,6630,2,360,,
1301,892,0,240,,
1301,9051,0,240,,
1301,924,0,240,,
13013,11704,0,240,,
13013,5436,0,240,,
13013,6139,0,240,,
13013,6174,0,240,,
13013,8854,0,240,,
13016,13016,4,0,14318282,14318311
13016,13016,4,0,14318283,14318312
13016,13016,4,0,14318284,14318313
13016,13016,4,0,14318285,14318314
13016,13016,4,0,14318286,14318315
13016,13016,4,0,14318287,14318316
13016,13016,4,0,14318288,14318317
13016,13016,4,0,14318289,14318318
13016,13016,4,0,14318290,14318319
13016,13016,4,0,14318291,14318320
13016,13016,4,0,14318292,14318321
13016,13016,4,0,14318293,14318322
13016,13016,4,0,14318294,14318323
13016,13016,4,0,14318295,14318324
13016,13016,4,0,14318296,14318325
13016,13016,4,0,14318297,14318326
13016,13016,4,0,14318298,14318327
13016,13016,4,0,14318299,14318328
13016,13016,4,0,14318300,14318329
13016,13016,4,0,14318301,14318330
13016,13016,4,0,14318302,14318331
13016,13016,4,0,14318303,14318332
13016,13016,4,0,14318304,14318333
13016,13016,4,0,14318305,14318334
13016,13016,4,0,14318306,14318335
13016,13016,4,0,14318307,14318336
13016,13016,4,0,14318308,14318337
13016,13016,4,0,14318309,14318338
13016,13016,4,0,14318310,14318339
13016,13016,4,0,14318340,14318366
13016,13016,4,0,14318341,14318367
13016,13016,4,0,14318342,14318368
13016,13016,4,0,14318343,14318369
13016,13016,4,0,14318345,14318370
13016,13016,4,0,14318346,14318371
13016,13016,4,0,14318347,14318372
13016,13016,4,0,14318348,14318373
13016,13016,4,0,14318349,14318374
13016,13016,4,0,14318350,14318375
13016,13016,4,0,14318351,14318376
13016,13016,4,0,14318352,14318377
13016,13016,4,0,14318353,14318378
13016,13016,4,0,14318354,14318379
13016,13016,4,0,14318355,14318380
13016,13016,4,0,14318356,14318381
13016,13016,4,0,14318357,14318382
13016,13016,4,0,14318358,14318383
13016,13016,4,0,14318359,14318384
13016,13016,4,0,14318360,14318385
13016,13016,4,0,14318361,14318386
13016,13016,4,0,14318362,14318387
13016,13016,4,0,14318363,14318388
13016,13016,4,0,14318364,14318389
13016,13016,4,0,14318365,14318390
13016,13016,4,0,14318391,14318414
13016,13016,4,0,14318392,14318415
13016,13016,4,0,14318393,14318416
13016,13016,4,0,14318394,14318417
13016,13016,4,0,14318395,14318418
13016,13016,4,0,14318396,14318419
13016,13016,4,0,14318397,14318420
13016,13016,4,0,14318398,14318421
13016,13016,4,0,14318399,14318422
13016,13016,4,0,14318400,14318423
13016,13016,4,0,14318401,14318424
13016,13016,4,0,14318402,14318425
13016,13016,4,0,14318403,14318426
13016,13016,4,0,14318404,14318427
13016,13016,4,0,14318405,14318428
13016,13016,4,0,14318406,14318429
13016,13016,4,0,14318407,14318430
13016,13016,4,0,14318408,14318431
13016,13016,4,0,14318409,14318432
13016,13016,4,0,14318410,14318433
13016,13016,4,0,14318411,14318434
13016,13016,4,0,14318412,14318435
13016,13016,4,0,14318413,14318436
13018,5975,0,240,,
13037,3723,2,480,,
13039,76,2,540,,
13039,9307,2,300,,
13043,12669,0,240,,
13043,12672,2,300,,
13043,195,2,300,,
13043,811,2,300,,
13044,5298,2,300,,
13047,5975,2,120,,
13052,5776,2,300,,
13054,11204,0,240,,
13054,2325,0,240,,
13056,12516,2,360,,
1307,1151,2,360,,
1307,1202,2,360,,
1308,1537,0,240,,
1308,1576,0,240,,
1312,11007,0,240,,
1312,11011,0,240,,
1316,655,0,240,,
1316,713,0,240,,
1320,1320,0,240,,
1320,1343,2,300,,
1320,1996,0,240,,
1320,2039,0,240,,
1327,12873,2,480,,
1327,1327,0,240,,
1327,2160,2,600,,
1327,2227,2,540,,
1329,12873,0,240,,
1329,2160,2,300,,
1329,2227,0,240,,
1329,7025,2,360,,
1330,1330,0,240,,
1334,6958,2,480,,
1334,6992,2,480,,
1336,1336,0,240,,
1337,12873,2,540,,
1337,1337,0,240,,
1337,2160,2,600,,
1337,2227,2,480,,
1340,1340,0,240,,
1343,1996,0,240,,
1343,2039,2,300,,
1347,655,0,240,,
1347,713,0,240,,
1350,11007,0,240,,
1350,11011,0,240,,
1354,1537,0,240,,
1354,1576,0,240,,
1355,1151,0,240,,
1355,1202,0,240,,
1361,892,0,240,,
1361,9051,0,240,,
1361,924,0,240,,
1362,10374,2,480,,
1362,10926,2,480,,
1379,12869,2,300,,
1379,1379,0,240,,
1379,397,0,240,,
1387,12318,2,300,,
1387,1387,0,240,,
1387,1482,0,240,,
1387,1709,0,240,,
1387,2742,0,240,,
1387,8139,2,300,,
1387,963,2,300,,
1391,1391,0,240,,
1391,1479,2,300,,
1391,2769,0,240,,
1393,1393,0,240,,
1393,1394,2,360,,
1401,11697,2,540,,
1401,11874,2,360,,
1401,11876,2,300,,
1401,1401,0,240,,
1401,8750,2,360,,
1401,8759,2,360,,
1409,1462,0,240,,
1410,2553,0,240,,
1410,9125,0,240,,
1411,1411,0,240,,
1413,1413,0,240,,
1413,3101,2,300,,
1423,2472,0,240,,
1423,8644,0,240,,
1429,11911,0,240,,
1429,2326,0,240,,
1430,11682,2,300,,
1430,2263,0,240,,
1442,11682,0,240,,
1442,1442,0,240,,
1442,2263,0,240,,
1443,1430,2,300,,
1443,1443,0,240,,
1444,11911,0,240,,
1444,2326,0,240,,
1451,2472,2,300,,
1457,1416,0,240,,
1457,1457,0,240,,
1457,2788,0,240,,
1459,1413,2,360,,
1461,2553,0,240,,
1461,9125,0,240,,
1469,1557,2,300,,
1478,1478,0,240,,
1479,1479,0,240,,
1482,12318,0,240,,
1482,1387,0,240,,
1482,1482,0,240,,
1482,1709,0,240,,
1482,2742,0,240,,
1482,8139,0,240,,
1482,963,0,240,,
1487,1487,0,240,,
1509,124,0,240,,
151,12974,0,240,,
151,1988,0,240,,
1510,122,2,300,,
1510,1276,2,300,,
1514,1039,0,240,,
1514,1108,0,240,,
1519,210,0,240,,
1519,9124,0,240,,
1522,341,2,300,,
1522,460,0,240,,
1530,169,0,240,,
1530,248,0,240,,
1533,789,0,240,,
1533,847,0,240,,
1537,1308,0,240,,
1537,1354,0,240,,
1544,1061,0,240,,
1544,1086,0,240,,
1546,1692,0,240,,
1546,1728,0,240,,
155,11622,0,240,,
155,11632,0,240,,
155,12664,2,300,,
155,255,0,240,,
1550,1550,0,240,,
1550,1563,0,240,,
1550,1793,0,240,,
1553,1559,2,300,,
1554,1554,0,240,,
1554,1558,0,240,,
1555,1404,0,240,,
1557,1557,0,240,,
1558,1558,0,240,,
1561,1552,0,240,,
1561,1561,0,240,,
1561,2745,0,240,,
1563,1550,0,240,,
1563,1793,0,240,,
1567,1692,0,240,,
1567,1728,0,240,,
1570,1061,0,240,,
1570,1086,0,240,,
1572,695,0,240,,
1572,8045,0,240,,
1572,8072,0,240,,
1576,1308,0,240,,
1576,1354,0,240,,
1580,789,0,240,,
1580,847,0,240,,
1583,169,0,240,,
1583,248,0,240,,
1586,10799,0,240,,
1586,11280,2,300,,
1586,11281,2,300,,
1586,423,0,240,,
1589,341,2,300,,
1589,460,0,240,,
1592,210,0,240,,
1592,9124,0,240,,
1596,1039,0,240,,
1596,1108,0,240,,
160,11282,2,300,,
160,11283,2,300,,
160,12975,2,300,,
160,627,0,240,,
1604,10969,0,240,,
1604,1504,2,300,,
1604,313,2,360,,
1604,366,2,360,,
1614,11792,2,480,,
1614,11793,2,480,,
1614,11794,2,420,,
1617,1137,0,240,,
1617,1190,0,240,,
1622,2028,0,240,,
1622,9987,0,240,,
1633,12691,2,300,,
1633,1633,0,240,,
1633,1668,2,300,,
1641,1641,0,240,,
1641,2010,2,300,,
1642,1660,0,240,,
1643,1659,0,240,,
1643,9989,0,240,,
1648,1160,0,240,,
1648,1186,0,240,,
1648,1187,0,240,,
1648,12666,2,300,,
165,11020,0,240,,
165,11500,0,240,,
1659,1643,0,240,,
1659,1659,0,240,,
1659,2023,0,240,,
1659,9989,0,240,,
1660,12183,0,240,,
1660,1642,0,240,,
1660,1660,0,240,,
1663,1640,2,300,,
1664,1638,2,300,,
1664,1664,0,240,,
1679,2028,0,240,,
1679,9987,0,240,,
1683,1137,0,240,,
1683,1190,0,240,,
1685,11674,2,300,,
1685,1736,2,120,,
1685,8047,0,240,,
1685,8070,0,240,,
169,1530,0,240,,
169,1583,0,240,,
1692,1546,0,240,,
1692,1567,0,240,,
1697,906,0,240,,
1697,911,0,240,,
1708,1711,0,240,,
1709,12318,0,240,,
1709,1387,0,240,,
1709,1482,0,240,,
1709,2742,2,120,,
1709,8139,0,240,,
1709,963,0,240,,
1721,906,0,240,,
1721,911,0,240,,
1728,1546,0,240,,
1728,1567,0,240,,
1736,10921,0,240,,
1736,11674,0,240,,
1736,1685,0,240,,
1736,1801,0,240,,
1736,8047,0,240,,
1736,8070,0,240,,
1736,8563,0,240,,
1743,11323,0,240,,
1743,1743,0,240,,
1743,2760,0,240,,
1754,1754,0,240,,
1754,2110,2,360,,
1754,2123,0,240,,
1754,908,0,240,,
176,12822,2,360,,
176,2120,0,240,,
176,857,2,360,,
176,887,2,300,,
177,238,2,300,,
1771,4003,2,300,,
178,238,0,240,,
178,9067,0,240,,
179,10352,0,240,,
179,12818,2,360,,
1793,1550,0,240,,
1793,1563,0,240,,
1793,1793,0,240,,
1808,12690,2,300,,
1808,1808,0,240,,
1808,2163,2,300,,
1809,1852,2,300,,
181,10435,2,300,,
181,181,0,240,,
181,235,0,240,,
181,8043,0,240,,
181,8074,0,240,,
1824,2004,0,240,,
1824,2032,0,240,,
1828,1076,0,240,,
1828,1133,0,240,,
1832,1065,0,240,,
1832,12393,0,240,,
1832,1615,0,240,,
1832,1832,0,240,,
1832,8046,0,240,,
1832,8071,0,240,,
1833,1076,0,240,,
1833,1133,0,240,,
1838,2004,0,240,,
1838,2032,0,240,,
184,1283,2,360,,
1846,1211,2,420,,
185,1283,2,300,,
185,231,0,240,,
185,524,2,360,,
1852,1809,0,240,,
1852,1852,0,240,,
1857,409,0,240,,
1858,1394,0,240,,
1865,10092,0,240,,
1865,1865,0,240,,
1870,2938,2,300,,
1870,8802,2,300,,
1873,1877,0,240,,
1875,12972,0,240,,
1875,2836,0,240,,
1877,1877,0,240,,
188,188,0,240,,
188,36,2,360,,
188,8019,2,480,,
188,8035,2,480,,
188,9069,2,480,,
1885,12984,2,300,,
1885,1866,0,240,,
1885,1885,0,240,,
1886,10092,2,300,,
1886,1865,2,300,,
1886,1886,0,240,,
1888,2939,0,240,,
1888,9043,0,240,,
1892,1859,2,300,,
1892,1892,0,240,,
1892,9061,2,300,,
190,1016,2,300,,
190,4494,2,360,,
190,4495,2,360,,
190,9129,2,360,,
1902,1902,0,240,,
1907,12168,0,240,,
1907,12626,0,240,,
1907,1907,0,240,,
1907,301,0,240,,
1907,646,0,240,,
1907,744,2,300,,
193,11522,0,240,,
193,193,0,240,,
193,45,2,480,,
195,13043,2,300,,
195,761,2,300,,
1959,404,2,300,,
1971,1027,2,300,,
1971,1120,0,240,,
1977,774,0,240,,
1977,863,0,240,,
198,202,0,240,,
198,860,0,240,,
1980,758,2,300,,
1980,815,2,300,,
1988,10812,0,240,,
1988,151,0,240,,
199,202,2,300,,
199,860,2,300,,
1992,801,0,240,,
1992,834,0,240,,
1996,1320,0,240,,
1996,1343,2,300,,
1996,1996,0,240,,
1996,2039,0,240,,
2000,1218,0,240,,
2000,1258,0,240,,
2004,1824,0,240,,
2004,1838,0,240,,
2010,1641,2,300,,
2011,8642,2,300,,
2015,10330,0,240,,
202,198,0,240,,
202,199,2,300,,
202,287,2,300,,
202,392,2,300,,
2020,2020,0,240,,
2021,2021,0,240,,
2023,1659,0,240,,
2023,9989,0,240,,
2028,1622,0,240,,
2028,1679,0,240,,
2032,1824,0,240,,
2032,1838,0,240,,
2035,1218,0,240,,
2035,1258,0,240,,
2039,1320,0,240,,
2039,1343,2,300,,
2044,801,0,240,,
2044,834,0,240,,
2051,11284,2,300,,
2051,11285,2,300,,
2051,11349,0,240,,
2051,994,0,240,,
2054,758,2,300,,
2054,815,2,300,,
2058,774,0,240,,
2058,863,0,240,,
2062,1027,0,240,,
2062,1120,0,240,,
2081,405,0,240,,
2081,584,0,240,,
2098,2098,0,240,,
210,1519,0,240,,
210,1592,0,240,,
2101,6949,0,240,,
2101,7001,0,240,,
2120,1143,2,300,,
2120,12749,2,300,,
2120,176,0,240,,
2120,857,2,300,,
2120,8622,2,360,,
2123,2110,0,240,,
2123,908,0,240,,
2146,12116,2,300,,
215,13002,2,300,,
215,13004,2,300,,
2156,10439,2,300,,
2156,9103,2,360,,
2160,1329,0,240,,
2160,1337,2,480,,
2160,7025,0,240,,
2166,2222,0,240,,
2167,2221,2,300,,
2170,2170,0,240,,
2170,2219,2,300,,
2170,9099,0,240,,
218,218,0,240,,
218,544,2,300,,
2189,3536,0,240,,
2189,3624,0,240,,
2214,2174,0,240,,
2214,2214,0,240,,
2221,2167,2,300,,
2221,2221,0,240,,
2222,2166,0,240,,
2222,2222,0,240,,
2222,2222,4,0,14273497,14273490
2222,2222,4,0,14273498,14273491
2222,2222,4,0,14273499,14273472
2222,2222,4,0,14273500,14273473
2222,2222,4,0,14273501,14273474
2222,2222,4,0,14273502,14273481
2222,2222,4,0,14273503,14273482
2222,2222,4,0,14273504,14273483
2222,2222,4,0,14273505,14273484
2222,2222,4,0,14273506,14273463
2222,2222,4,0,14273507,14273496
2222,2222,4,0,14273508,14273464
2222,2222,4,0,14273509,14273465
2222,2222,4,0,14273510,14273466
2222,2222,4,0,14273511,14273460
2222,2222,4,0,14273512,14273492
2222,2222,4,0,14273513,14273467
2222,2222,4,0,14273514,14273468
2222,2222,4,0,14273515,14273469
2222,2222,4,0,14273516,14273494
2222,2222,4,0,14273517,14273495
2222,2222,4,0,14273518,14273461
2222,2222,4,0,14273519,14273493
2222,2222,4,0,14273520,14273462
2222,2222,4,0,14273521,14273475
2222,2222,4,0,14273522,14273476
2222,2222,4,0,14273523,14273477
2222,2222,4,0,14273524,14273478
2222,2222,4,0,14273525,14273479
2222,2222,4,0,14273526,14273480
2222,2222,4,0,14273527,14273470
2222,2222,4,0,14273528,14273471
2222,2222,4,0,14273529,14273487
2222,2222,4,0,14273530,14273485
2222,2222,4,0,14273531,14273486
2222,2222,4,0,14273532,14273488
2222,2222,4,0,14273533,14273489
2222,2222,4,0,14273563,14273541
2222,2222,4,0,14273564,14273552
2222,2222,4,0,14273565,14273543
2222,2222,4,0,14273566,14273544
2222,2222,4,0,14273567,14273545
2222,2222,4,0,14273568,14273546
2222,2222,4,0,14273569,14273553
2222,2222,4,0,14273570,14273554
2222,2222,4,0,14273571,14273555
2222,2222,4,0,14273572,14273556
2222,2222,4,0,14273573,14273557
2222,2222,4,0,14273574,14273558
2222,2222,4,0,14273575,14273559
2222,2222,4,0,14273576,14273560
2222,2222,4,0,14273577,14273561
2222,2222,4,0,14273578,14273562
2222,2222,4,0,14273579,14273534
2222,2222,4,0,14273580,14273535
2222,2222,4,0,14273581,14273536
2222,2222,4,0,14273582,14273537
2222,2222,4,0,14273583,14273547
2222,2222,4,0,14273584,14273548
2222,2222,4,0,14273585,14273549
2222,2222,4,0,14273586,14273550
2222,2222,4,0,14273587,14273551
2222,2222,4,0,14273588,14273538
2222,2222,4,0,14273589,14273539
2222,2222,4,0,14273590,14273542
2222,2222,4,0,14273591,14273540
2222,2222,4,0,14273620,14273606
2222,2222,4,0,14273621,14273594
2222,2222,4,0,14273622,14273595
2222,2222,4,0,14273623,14273596
2222,2222,4,0,14273624,14273597
2222,2222,4,0,14273625,14273598
2222,2222,4,0,14273626,14273599
2222,2222,4,0,14273627,14273593
2222,2222,4,0,14273628,14273600
2222,2222,4,0,14273629,14273601
2222,2222,4,0,14273630,14273602
2222,2222,4,0,14273631,14273603
2222,2222,4,0,14273632,14273604
2222,2222,4,0,14273633,14273605
2222,2222,4,0,14273634,14273607
2222,2222,4,0,14273635,14273608
2222,2222,4,0,14273636,14273609
2222,2222,4,0,14273637,14273610
2222,2222,4,0,14273638,14273611
2222,2222,4,0,14273639,14273612
2222,2222,4,0,14273640,14273613
2222,2222,4,0,14273641,14273614
2222,2222,4,0,14273642,14273615
2222,2222,4,0,14273643,14273592
2222,2222,4,0,14273644,14273617
2222,2222,4,0,14273645,14273616
2222,2222,4,0,14273646,14273618
2222,2222,4,0,14273647,14273619
2225,1211,2,360,,
2226,2161,2,300,,
2227,1327,2,540,,
2227,1329,0,240,,
2227,1337,2,480,,
2227,7025,0,240,,
2231,827,2,360,,
2234,142,2,300,,
2234,2153,0,240,,
2261,2639,0,240,,
2261,2648,0,240,,
2263,1430,0,240,,
2263,1442,0,240,,
2264,11204,0,240,,
2264,13054,0,240,,
2264,2264,0,240,,
2264,2325,0,240,,
2266,11906,0,240,,
2266,11909,0,240,,
231,231,0,240,,
2320,11732,0,240,,
2320,2269,0,240,,
2321,2268,0,240,,
2321,2321,0,240,,
2323,11906,0,240,,
2323,11909,0,240,,
2323,2266,0,240,,
2323,2323,0,240,,
2325,11204,2,300,,
2325,13054,0,240,,
2325,2264,0,240,,
2326,1429,0,240,,
2326,1444,0,240,,
2328,2639,0,240,,
2328,2648,0,240,,
234,234,0,240,,
234,8043,2,300,,
234,8074,2,420,,
235,235,0,240,,
235,8043,0,240,,
235,8074,0,240,,
2354,2339,0,240,,
2354,8054,0,240,,
2354,8063,0,240,,
2354,8978,0,240,,
2355,2338,2,300,,
2355,2355,0,240,,
236,10352,2,300,,
2390,2390,0,240,,
2396,10854,2,480,,
2396,2386,2,300,,
2396,2399,2,300,,
2409,6086,0,240,,
2410,5991,0,240,,
2414,1173,0,240,,
2414,2717,2,120,,
2414,2761,2,120,,
2414,2833,2,120,,
2417,2417,0,240,,
2417,2491,0,240,,
2418,2527,2,360,,
2428,2428,0,240,,
2428,2798,2,300,,
2428,2800,2,300,,
2429,2429,0,240,,
2430,2434,2,300,,
2472,1451,2,300,,
2476,2478,2,360,,
2477,10429,0,240,,
2477,2630,0,240,,
2477,2692,0,240,,
2477,2799,0,240,,
2477,3023,0,240,,
2477,8051,0,240,,
2477,8066,0,240,,
2478,2429,0,240,,
2478,2478,0,240,,
2479,2428,2,300,,
248,1530,0,240,,
248,1583,0,240,,
2489,2527,2,360,,
2491,2491,0,240,,
25,11427,0,240,,
251,11020,0,240,,
251,11500,0,240,,
2534,2534,0,240,,
255,155,0,240,,
255,256,0,240,,
2553,1410,0,240,,
2553,1461,0,240,,
256,11622,2,300,,
256,11632,0,240,,
256,12664,0,240,,
256,255,0,240,,
2590,10023,2,300,,
26,11542,0,240,,
26,26,4,0,14256362,14254276
26,26,4,0,14256363,14254347
26,26,4,0,14256364,14254287
26,26,4,0,14256365,14254288
2610,1168,0,240,,
2610,1177,2,480,,
2610,1178,2,480,,
2613,2613,0,240,,
2613,2764,0,240,,
2613,8589,2,300,,
2622,2528,2,300,,
2622,3094,0,240,,
2623,2418,2,360,,
2623,2489,2,300,,
2630,10429,0,240,,
2630,2477,0,240,,
2630,2692,0,240,,
2630,2799,0,240,,
2630,3023,0,240,,
2630,8051,0,240,,
2630,8066,0,240,,
2639,2261,0,240,,
2639,2328,0,240,,
2640,2646,0,240,,
2646,2640,0,240,,
2646,2646,0,240,,
2646,3536,0,240,,
2646,3624,0,240,,
2648,2261,0,240,,
2648,2328,0,240,,
2656,10333,2,300,,
2663,10245,0,240,,
2663,10288,0,240,,
2663,2663,0,240,,
267,2153,2,360,,
2671,1173,2,120,,
2671,2717,2,120,,
2671,2833,2,120,,
2688,2696,0,240,,
2689,2695,0,240,,
2692,10429,2,120,,
2692,2477,0,240,,
2692,2630,0,240,,
2692,2799,0,240,,
2692,3023,0,240,,
2692,8051,0,240,,
2692,8066,0,240,,
2708,2708,0,240,,
2717,1173,0,240,,
2717,12405,2,300,,
2717,12409,2,120,,
2717,12410,2,300,,
2717,12411,2,300,,
2717,2016,0,240,,
2717,2414,0,240,,
2717,2523,0,240,,
2717,2671,0,240,,
2717,2761,0,240,,
2717,2833,0,240,,
2717,8049,2,300,,
2717,8068,0,240,,
2728,2728,0,240,,
2741,2741,0,240,,
2742,12318,0,240,,
2742,1387,0,240,,
2742,1482,0,240,,
2742,1709,2,120,,
2742,2742,0,240,,
2742,963,2,300,,
2743,1046,2,300,,
276,607,2,360,,
2761,1173,2,120,,
2761,2833,2,120,,
2765,1559,0,240,,
277,276,2,480,,
2787,1463,0,240,,
2788,2788,0,240,,
2798,2428,2,300,,
2798,2479,0,240,,
2799,10429,0,240,,
2799,2477,0,240,,
2799,2630,0,240,,
2799,2692,0,240,,
2799,3023,0,240,,
2799,8051,0,240,,
2799,8066,0,240,,
2800,2428,2,300,,
2807,2791,0,240,,
2809,2789,0,240,,
2821,11876,2,300,,
2836,12972,0,240,,
2836,1875,0,240,,
2836,2836,0,240,,
2847,2941,0,240,,
2847,2971,0,240,,
286,12816,2,360,,
2860,2917,2,300,,
2860,2955,2,300,,
2863,8897,2,300,,
2869,2869,0,240,,
2869,3130,2,300,,
287,202,2,300,,
287,860,2,300,,
2917,2860,2,360,,
2917,3024,0,240,,
2928,2941,0,240,,
2928,2971,0,240,,
2941,2847,0,240,,
2941,2928,0,240,,
2948,2948,0,240,,
2951,2860,2,360,,
2955,2860,2,300,,
2955,3024,0,240,,
2959,3108,0,240,,
296,132,0,240,,
297,12663,2,300,,
297,297,0,240,,
297,381,0,240,,
2971,2847,0,240,,
2971,2928,0,240,,
2994,2838,2,480,,
30,11481,0,240,,
30,11522,2,600,,
30,12681,2,540,,
30,193,2,540,,
30,30,0,240,,
30,44,2,300,,
30,4496,0,240,,
30,45,0,240,,
30,4883,2,360,,
3023,10429,0,240,,
3023,2477,0,240,,
3023,2630,0,240,,
3023,2692,0,240,,
3023,2799,0,240,,
3023,3023,0,240,,
3023,8051,0,240,,
3023,8066,0,240,,
3024,2917,0,240,,
3024,2955,0,240,,
3041,3041,0,240,,
3041,3080,0,240,,
3046,3076,0,240,,
3056,3064,2,300,,
3056,3825,2,360,,
3056,9494,2,360,,
3057,11108,0,240,,
3057,3057,0,240,,
3058,3058,0,240,,
3058,3062,0,240,,
3059,3728,2,300,,
3062,3058,0,240,,
3062,3062,0,240,,
3064,3825,2,420,,
3065,3055,2,300,,
3066,3054,2,360,,
3068,3068,0,240,,
3069,3069,0,240,,
3076,3401,2,480,,
3077,3045,0,240,,
3077,3077,0,240,,
